account_id,in_degree,out_degree,betweenness,pagerank
A533,39,38,0.00030467051454965234,0.0001885047178315638
A4243,37,34,0.00029423906983072075,0.00019307912129756458
A1391,37,36,0.000281095913776065,0.0001981429961453178
A3034,40,39,0.00034312912909288716,0.00020859949237046033
A1175,48,50,0.0004857336035351752,0.000241663697918922
A1914,48,53,0.0005317392485213039,0.0002254221960424229
A3122,35,40,0.00028667388235528176,0.00018136301638820224
A4609,41,42,0.0003591745129946043,0.00021207190841126907
A3174,46,58,0.0005810093659024818,0.00022219567758993347
A1839,39,20,0.0001816958251394675,0.00019895170458265272
A4617,36,38,0.0003031310307572561,0.0001842461013959609
A162,41,22,0.00018857376215558513,0.00020279858912721708
A4681,44,53,0.0004825353832724835,0.00021351196171013023
A2313,38,34,0.00029389976760648686,0.0002102275046822981
A3683,41,28,0.0002443907037017947,0.00020945080802603708
A4018,51,31,0.00034895175735931113,0.0002457704114257826
A2827,44,51,0.0005004603396670315,0.00022864494624759549
A3925,33,36,0.0002755171764762965,0.00019120843407247618
A3720,38,32,0.00026340808689667694,0.00019784571223204037
A1833,39,49,0.0004301507770442644,0.00020357087655466919
A25,33,57,0.00040334292909794984,0.00017167246155292993
A2349,37,41,0.00031206516599076555,0.00018241763561029412
A3182,38,53,0.0004168859818474513,0.0001823941238474724
A1313,35,22,0.0001691703953503368,0.00019135202555733115
A171,39,44,0.00039273103771315,0.00021613936231430888
A2456,32,34,0.00022153166395731577,0.00015877894915462733
A348,38,42,0.00035677974624163906,0.00020305686706286241
A3361,34,35,0.0002460559183811887,0.00016793281776330852
A3295,33,38,0.0002580779363701976,0.00016840639524686216
A2891,33,40,0.00028096875122123716,0.000170765773979345
A3324,37,56,0.0004264519612633507,0.0001838347419171468
A3422,44,50,0.0004888130100766952,0.00023335554544196758
A3705,45,59,0.0005426797418446011,0.00022008234806895083
A2978,30,56,0.00035668980047422227,0.00015742742115652884
A2670,50,36,0.0003852627380463623,0.00023423971834273178
A1090,28,44,0.0002516493638759614,0.0001445373509205617
A2015,37,20,0.00015735899227377784,0.00019647081511596558
A1564,44,42,0.0004097224410985785,0.00023510668311605654
A2977,44,55,0.00048670285991286936,0.00021813793847324305
A4490,44,46,0.00043049992727494784,0.00022921735883045798
A3070,39,42,0.00036455488057975853,0.00020546841955826695
A1749,39,50,0.00040508823815938453,0.0001943385099901888
A1157,38,56,0.00045701619057134937,0.00019513071708427757
A890,48,24,0.0002506814315898326,0.00024351104097261546
A2460,41,46,0.00039818922127934795,0.0002092804487632091
A416,41,42,0.00038328336706035737,0.00021987905838949062
A1779,41,22,0.0002025711804040684,0.00020829206378556402
A4519,38,42,0.0003287389437831466,0.00018824897302218132
A3148,42,37,0.00034514671027413205,0.00023790225211099805
A3161,37,23,0.00018555495216969828,0.0002096551110884389
A2239,38,32,0.00024896871499664226,0.00018222866025625572
A1234,45,42,0.00044565717196653765,0.00023367795732622145
A2592,42,34,0.00031440377116736027,0.00023258288373635507
A2012,40,47,0.00042875101467924046,0.00020815258365731843
A3986,30,44,0.0002926609142125174,0.00015990085189856792
A4346,45,29,0.00026794146398228933,0.00022215802982976756
A702,39,21,0.0001878926592994714,0.0002136533969909289
A71,46,41,0.0004149757628490684,0.00023561705526204072
A2715,57,36,0.0004610508575470958,0.0002904804933566411
A2566,48,52,0.0005364901992553492,0.00024314243272725286
A1663,43,56,0.00048780707115443953,0.00019827660877096758
A1744,37,59,0.0005134742357674726,0.000212190061038621
A540,49,43,0.000473357730794858,0.00025368019109347573
A2584,43,50,0.0004914416267597275,0.00023144473926541397
A3891,32,48,0.00034254246843208965,0.00017616890466377733
A2484,41,47,0.00042025068658054626,0.00021535653479927498
A1245,45,52,0.0005129886046045757,0.00022820732282696093
A3401,39,24,0.00018932429593122169,0.0001895080259204729
A4360,37,49,0.0003781528871110481,0.0001886476945253953
A2303,38,55,0.0004276993162464817,0.00019755788428591376
A928,45,55,0.0005255030914538945,0.0002297675577008572
A26,48,40,0.0003974802330693489,0.00023244916886569573
A3644,45,26,0.00025163624596688614,0.0002231787837664785
A322,39,48,0.0003979884800708535,0.0001943250170336793
A3120,41,21,0.0001892822540655339,0.00020645039341824883
A2968,39,46,0.00036030142688349144,0.00018268459005769058
A4791,43,47,0.00045113048832479276,0.00022778496291337032
A3664,44,51,0.0004842814484647962,0.00022645828926703398
A4028,46,34,0.0003284889956405182,0.00023677691926358201
A2783,33,47,0.0003323497307190755,0.00017430952227205854
A3030,45,36,0.00034343080089297014,0.00022166089136248246
A1451,42,24,0.00020921078864869345,0.00020139811006506254
A2458,48,23,0.00023186117024847098,0.00024438536691486076
A1224,39,34,0.00029460957458722316,0.00020792866400937197
A1614,52,22,0.00025901754876866636,0.0002645195294843818
A2905,34,28,0.00021168477859463775,0.00019176324740628712
A130,24,53,0.00027571881840718213,0.00014101883915375153
A2070,42,39,0.0003455415173636437,0.00021531886198370201
A4205,40,40,0.00035004269525075547,0.00020049330793174287
A4263,43,20,0.0001928391898646055,0.000222630885513029
A1367,34,34,0.0002402665085983097,0.00017023613899429263
A1956,46,23,0.00024041640076435087,0.000247743655417468
A2155,49,42,0.0004527937337256406,0.00025151615161073267
A3546,37,37,0.00030831281310786856,0.00019239346454968226
A331,41,48,0.00041464971757555844,0.00020772628332303564
A2727,42,36,0.0003132882680054741,0.00021260237345708478
A1070,37,49,0.00039584085037261044,0.0001919309584395964
A4699,48,32,0.00031880143717657967,0.0002394884600454689
A2479,40,53,0.0004483898069334666,0.0002070212115616928
A1635,36,57,0.00043835752440323525,0.00019036433224363895
A3113,37,45,0.0003638941067621358,0.00019455953725897433
A294,40,43,0.0003750892198628344,0.00022142942613616117
A3073,34,35,0.00028016732539964105,0.00019128666675120306
A3004,41,26,0.00023084324123736293,0.00021847066698066714
A1084,42,45,0.00041283982611345084,0.00021786864602724263
A4004,39,56,0.0004841051135565071,0.00020936594996299137
A3685,42,24,0.00022906907192747882,0.00022201662775601824
A2610,33,34,0.00024123982759632632,0.00017415614074461422
A188,31,24,0.00015675313630494008,0.00016145206272309112
A876,44,51,0.00045337561121921636,0.00020738037486353478
A3058,38,52,0.00042291112428663246,0.00020759119602285455
A1261,37,37,0.00029684864640182546,0.00020049955396292884
A715,34,29,0.0003992319550613553,0.00017881187799353507
A79,41,40,0.0003655884871611303,0.00020815892031898195
A1279,51,36,0.00037126350951303657,0.0002342750348557506
A2710,36,51,0.0003970343639028424,0.00018520201633575426
A999,31,47,0.0003239933441245661,0.00016964018783045235
A1136,46,33,0.0003181414137251772,0.0002301675094850165
A664,36,35,0.00028138876719048056,0.0001831187646525305
A751,38,34,0.0002750873929276524,0.00019089622478554908
A31,49,20,0.00021815210099835136,0.0002538031753152748
A1909,49,25,0.0002631325875826275,0.00025631223049141086
A409,52,23,0.00026992477350389635,0.0002518578908907213
A3169,33,49,0.0003587896713977294,0.0001796914821362669
A4336,44,32,0.0003051681486933786,0.00020931170585399827
A3899,49,56,0.0005944460922343648,0.00025010430460847285
A4057,45,24,0.00023855969095270486,0.00023660496873095452
A3843,32,51,0.00032555139544033915,0.0001549507878428176
A501,42,56,0.0005158337458675915,0.00022478404969208016
A1514,37,53,0.0004196502691260504,0.00018828682722836664
A651,47,42,0.00042669740953835855,0.00023566973305926827
A1619,48,23,0.00022665558492742556,0.0002325470517820068
A1178,42,37,0.0005314953851413275,0.00022583672991032748
A1015,35,27,0.00020085968553209426,0.00018039259504940057
A1541,52,33,0.0003783927910700033,0.00025329728027931726
A2632,31,23,0.00017006350228047503,0.00017625594121154482
A1330,48,39,0.000417252846340318,0.00023695684653113883
A1787,41,24,0.00019991077809169294,0.00020662256220680685
A2055,47,27,0.00029071892602233935,0.00024849409476900583
A1321,49,58,0.0005953646695907305,0.00023676774428935783
A504,46,45,0.0004340886101115854,0.0002139853850606448
A4046,48,24,0.0002539442102118678,0.0002276150616990962
A494,40,37,0.00032276254807205463,0.0001955658096820682
A654,43,40,0.0003829707971717537,0.00021475907065135233
A28,42,37,0.0003196773009130454,0.0002078652943698406
A98,38,49,0.0003993575187060075,0.00019046911852265496
A2608,39,51,0.00043714466891526865,0.00020842587735505572
A539,51,25,0.00026654594896944266,0.00024386993046265654
A2613,35,39,0.0003026867070449718,0.00018872136828133683
A2933,46,48,0.0004676868568992157,0.00023306064449417376
A2567,26,34,0.0001907407256111334,0.00014314984290132992
A1868,33,42,0.00028750989764511896,0.00016908611292495667
A349,46,56,0.0005479405927069811,0.00022341004115825227
A3356,34,20,0.00015191615915783599,0.0001838862340337124
A3781,40,45,0.00041627288708947976,0.0002278121132615254
A3303,40,31,0.00027626764796491845,0.00021122798741701846
A1250,35,45,0.000360594570986107,0.0001831564434157314
A3158,40,43,0.0003470333533435402,0.0001913735032631197
A200,52,44,0.0005045402950039322,0.00024392449570952537
A2594,47,31,0.0003164333154791587,0.00024054840211629874
A1223,42,50,0.0004321976405252768,0.00020536212658298856
A3558,43,31,0.00027632102755873773,0.00021303574000622482
A1237,31,54,0.00035214961694987384,0.0001641860065174857
A1777,49,31,0.0003292772222603957,0.00024567867549382086
A134,40,26,0.0002365352752134564,0.00021583472815972393
A3868,50,21,0.0002263927089793365,0.00023314923510037944
A2219,49,29,0.00029495573759541314,0.00022829347530072902
A1620,40,43,0.00036393032281680453,0.00020468477452547696
A4074,38,49,0.000407110809590852,0.00018469483456078775
A4500,45,23,0.00021314978056328302,0.00022927847070153325
A3545,43,42,0.0003484261676920091,0.0002050223832270468
A1309,44,41,0.0004026004783803676,0.0002350628975277906
A868,51,38,0.0004033663054510789,0.00025252807644496073
A29,44,37,0.0003558386913274037,0.00022574461914551345
A2370,52,53,0.0006429709188352873,0.00027977138520176393
A1926,50,52,0.0009243747700280325,0.0002501591872738406
A1772,48,21,0.00021260609117310667,0.00023851031142272264
A2523,41,58,0.0004938806569334324,0.00020391791483115424
A2773,36,44,0.0003370527839056183,0.00018113861519198434
A3514,31,32,0.0002107973470816465,0.00016579615380744495
A1060,36,36,0.0002821129873362343,0.00018661785771389855
A1049,48,51,0.0005592382028652366,0.00026052884623755496
A4631,44,35,0.00033625861006709675,0.0002357172404354637
A3662,37,42,0.00034501972221090074,0.0001886870527082718
A1715,39,34,0.00028708914483002024,0.00020640116838978163
A1912,39,42,0.0003488261271683433,0.00020552173540871416
A3900,47,28,0.00027834761880790636,0.0002188660451270856
A4546,42,22,0.00020172660747358844,0.00021012399941783014
A4728,38,53,0.00043385076902952767,0.00018847567165869238
A1941,31,31,0.00022313338391827465,0.00015680729927864412
A4002,39,21,0.00017661154800073484,0.00019988744605475454
A158,36,35,0.0002658940767495784,0.00018243490045704127
A4185,38,33,0.00025789728130061257,0.0001947589735828973
A2634,43,29,0.000265230140263775,0.00022262410131435053
A4335,43,51,0.0004937290675930752,0.0002130072875185009
A3790,43,57,0.0005268599735485765,0.0002125025170323364
A548,48,58,0.0005849526380076232,0.00023795985220410504
A3191,42,55,0.0004959453002207132,0.00021231650451250766
A2980,43,37,0.00034345469522957024,0.00020909755125779386
A3880,40,54,0.0004517160407869918,0.0001942101133850772
A1829,43,46,0.00043168126243746965,0.00022256174724926412
A2680,39,23,0.00020180931525686885,0.00021509833862427328
A30,34,37,0.00026252458167388547,0.00017385354750357028
A2234,26,20,0.00012068743196399129,0.00015960592071630523
A3970,36,35,0.00028526541258268887,0.00019306574244495043
A2421,43,32,0.0003089995433172159,0.00022691091424709565
A1596,35,21,0.00015174043364664654,0.0001799312780655636
A2033,40,52,0.00045035167836470527,0.00022068084478645296
A3465,37,51,0.00040935148303084207,0.00019895277391564402
A2442,47,29,0.00029532015300274726,0.00023987716166269532
A1673,39,54,0.0004569729591977888,0.00020402127702043416
A2425,25,37,0.00020555984805569223,0.0001447018858948317
A644,34,49,0.00034591255581262117,0.00016830362672097155
A3659,26,27,0.00014532523680849813,0.00013404560222631917
A4548,45,43,0.0004263932721855506,0.00023779952914670526
A3638,38,46,0.000382613750989159,0.0001996334807285117
A3735,39,59,0.0005543548365719712,0.00022790085083756464
A1052,41,49,0.0004361403559074176,0.00020925900255160674
A138,40,39,0.00037974289928159697,0.00022032948984915463
A429,40,20,0.00017686914226863862,0.00021676291650590812
A4526,48,28,0.00029312334192719387,0.00024649022379958236
A2582,41,54,0.0004726926485955958,0.00021104997564867659
A4506,46,34,0.0003361865789670555,0.00022353028188082703
A3557,45,46,0.00045337455151531273,0.00022195321918462322
A3240,39,36,0.000303873032923427,0.000189963265245597
A2317,38,38,0.0002970544107517216,0.0001907785350202152
A4633,37,30,0.00024238367876612971,0.00019481910269219307
A1080,28,25,0.00013916743618417587,0.00014355097132867065
A523,49,20,0.00023826308382753316,0.00024849014610130464
A837,44,30,0.00029487551166562697,0.00023884457112980867
A1925,35,28,0.00021156576101745422,0.00019613903869350577
A2951,42,35,0.00031685929011532506,0.0002234462843498685
A2770,50,39,0.0004300013946753183,0.00026559320263808134
A3380,35,57,0.00043717909827699645,0.00019390113492263124
A569,34,44,0.00033221976856641686,0.00019217267871392626
A3281,43,38,0.00034626092059429186,0.00021964734379486696
A4298,39,22,0.00017962112756257225,0.0002075376440378458
A1697,51,43,0.0004763587839907838,0.000260655415997408
A1303,36,46,0.00037959397795047734,0.00019821297359481611
A2136,34,52,0.0003919515038104749,0.00018253194730763543
A1960,38,55,0.00044139141966929033,0.00018893505039139813
A4568,49,59,0.0006529041449183349,0.0002627144523915564
A3921,46,47,0.0004651532024959026,0.00023825303213170483
A345,37,32,0.00025998686062378353,0.0001950362574690916
A1905,47,52,0.0005871275266375984,0.00026079788742782925
A1127,33,33,0.00022730291155066386,0.00017069236877989934
A32,45,57,0.0005642663203937381,0.0002380975947121762
A2645,38,47,0.0003909770168405561,0.0002003017580663874
A3242,37,25,0.00020198238808182453,0.0001936654084349668
A4179,54,57,0.0006234992348400533,0.00026704399816223105
A4032,37,58,0.0004586156705515155,0.00020386256792512419
A3399,43,32,0.00030335266274307245,0.00021563855561246157
A328,43,55,0.0005550764066820506,0.0002317214283683639
A1880,30,43,0.0002906397975897833,0.00016904556246950795
A58,33,36,0.00026416309728836745,0.0001769475682256492
A660,42,26,0.00023711756530152213,0.00020050998825943644
A4170,39,59,0.000476711402300449,0.0001895519921935126
A3253,40,27,0.00025125411393483836,0.00021892488798785163
A1247,37,54,0.0004519216581692635,0.00019714353691087272
A2305,37,59,0.0004876815774169835,0.00020075982988073236
A4556,48,45,0.00045222969929233336,0.00022858237720332336
A2099,33,54,0.00037929653509641097,0.00016601941974032146
A1603,24,24,0.00013462925698448096,0.00014074525552387643
A2132,40,26,0.0002126081444782837,0.0001889041961678979
A976,41,42,0.0003862592207522125,0.000219536262696439
A3699,44,22,0.0002189602359855939,0.0002329381924252944
A3649,35,32,0.00023000213960067549,0.00017589311351684682
A1676,56,35,0.00042744677162874685,0.0002615313835278804
A923,35,58,0.000440190286075056,0.00018789912140781967
A1684,47,43,0.0004285145648160181,0.0002431185920594449
A4671,47,54,0.0005568680288219078,0.00024372484096757491
A1755,35,30,0.00022256750316774636,0.0001802408488555417
A2956,38,32,0.0002482299506629475,0.00018534402122052094
A445,44,39,0.0003729680726612283,0.00023398299005226097
A4643,33,46,0.0003039811563478236,0.0001741955397600224
A1776,37,37,0.0002873225143777254,0.00019186405128195793
A2538,26,43,0.0002356708754937131,0.00013820962486260632
A2735,43,39,0.00037027402109164636,0.00023935041437372903
A4092,55,52,0.0006149526161685488,0.00026000724698350383
A2681,49,36,0.0003745363382945715,0.00024154120151210018
A3201,34,57,0.00043283489226978415,0.00018574769082731362
A4027,44,20,0.00018567227866369323,0.0002098099388825383
A4594,38,46,0.00037539506999254696,0.00019800527657325433
A2035,46,24,0.00021896782215776614,0.00022779782001349966
A878,41,25,0.00021676677509387392,0.00020614745476833944
A255,35,24,0.00017992121351005115,0.0001804269480796771
A91,49,56,0.0005903866751544166,0.00024465572280023826
A3645,46,22,0.00021327861501631905,0.00022365305156405886
A4653,35,40,0.0002957462337635414,0.00018909230965366447
A796,30,56,0.00035294770574452347,0.0001527241447753111
A3015,44,28,0.00027437604788425575,0.00022760407852932748
A1562,31,44,0.0004834373793984043,0.00016396378045272574
A3054,54,38,0.00040307753423612745,0.00024993678923622626
A286,41,25,0.0002140080229313623,0.00019766151803818553
A2474,47,38,0.000395450095498166,0.00022392906711248039
A2152,44,43,0.0004149113343167273,0.00022505950166513028
A33,41,36,0.0003149325659492913,0.00019459160351654615
A248,36,22,0.00015960416935867353,0.0001854285107933933
A1430,46,34,0.00031440045552510006,0.00022012897334349577
A922,32,23,0.00016787067504741993,0.00018182701273305462
A1923,47,56,0.0005702738454286156,0.00023402498727597164
A4749,42,46,0.0004301713861825967,0.00022143051160527935
A2212,46,52,0.0005177266745181105,0.00023377374392279118
A4613,45,44,0.00042280936683304794,0.00022734956202935858
A518,42,50,0.00047856615433852345,0.00023547610456124338
A1765,35,43,0.0005257994436517877,0.0001940935846746332
A244,43,46,0.0004263876431339589,0.00021948987209352116
A1433,36,48,0.00035474639533307923,0.00018242803388499775
A4724,42,27,0.000248875279315864,0.00021962931855258128
A516,34,34,0.00024089028056997815,0.0001668786588659842
A2306,48,45,0.0004756494842481379,0.0002531352041854016
A1660,22,50,0.0002465986016992797,0.00012768550557298885
A199,41,50,0.0004297407007237921,0.0002060330692094055
A361,30,47,0.0003020809779806546,0.00015959712365392392
A4578,36,36,0.0002890993966415078,0.0002022384995124512
A1896,47,46,0.0006356454768919061,0.0002306099111598966
A2347,38,29,0.00023210855723971975,0.00018537245453306478
A724,42,25,0.00021537287854746362,0.00020554480026379227
A3737,37,54,0.0004436411165495156,0.000207204767099716
A4461,47,39,0.00039970180159758077,0.0002423740413655403
A4513,37,46,0.0003564854057382134,0.00018082829526089807
A2627,36,46,0.0003793963098874914,0.00020057468352715121
A3334,33,35,0.00024744258190568006,0.0001777848206797811
A4753,38,42,0.000333173489637967,0.0001867260719592614
A3048,38,37,0.0003219301817044853,0.0002159491610146021
A2846,39,32,0.00028445203252780877,0.0002038755344586378
A34,36,48,0.0003687918667025854,0.0001837643004782448
A1209,41,23,0.00020575260571681803,0.00020877131532470784
A4442,34,49,0.0003684108684610709,0.00018441177398613866
A2938,38,41,0.00031810320075746856,0.00018631096526878927
A3692,43,25,0.0002253356168690165,0.00021309095897151006
A350,32,41,0.000293355435524756,0.00018474985697189102
A4148,45,56,0.0005036908166625812,0.0002156439715835577
A2798,45,34,0.000343175390014036,0.0002371564925009108
A669,37,51,0.00039942878980008326,0.0001871285576783021
A916,39,25,0.0002217481918098915,0.00020658592530265434
A4256,39,54,0.00044462365192961316,0.00019581357201801743
A1857,55,59,0.000734201213055808,0.0002852525958610152
A4007,35,28,0.0002347915103738397,0.00018935524570843457
A2666,40,28,0.00026827828829516985,0.0002211665258812277
A4492,43,46,0.00042152844707523854,0.00022066478979422877
A4285,34,25,0.00018633803072950908,0.0001862200807611711
A1794,49,40,0.0004425664090492401,0.0002595125782152102
A3342,41,54,0.0005014649482473892,0.00022934086300485507
A1849,38,31,0.00024226658013938978,0.00018073844093290494
A591,40,32,0.00026746251654854704,0.00019656631763178488
A1981,52,52,0.0005564564181082247,0.00025155601259286734
A4439,40,39,0.0003204656625524267,0.00018682161227879214
A2423,47,55,0.0005557642452436791,0.00023372490897338185
A584,31,52,0.0003194292984033196,0.0001531075671471652
A974,39,56,0.0004686405890150945,0.00019789129186048625
A2928,46,24,0.000262302356075531,0.00023527146345022243
A86,40,38,0.0003307846888752006,0.0002019262702657892
A2811,43,41,0.0003702962159643093,0.00020882598096934175
A3071,38,29,0.0002499705762706428,0.00020346980693160727
A2488,43,56,0.0004884825522224219,0.0002090029934283005
A3919,40,57,0.00047149625698416503,0.00018891680182047524
A4025,41,57,0.0004841276180685109,0.00020011006822227888
A2879,38,21,0.0001676537844437477,0.0001949625529301589
A35,50,26,0.0002870485890462147,0.0002570685815752217
A2095,44,58,0.0005378688661991579,0.00022144022342205746
A3143,40,59,0.0005141258983275992,0.00020113730462868236
A3462,36,49,0.0003835707254940287,0.00019304491242553063
A3112,42,57,0.0005185498343709984,0.00022412637620905244
A3993,34,36,0.00027239897320475585,0.0001854573675840595
A3890,39,32,0.00028606728138833146,0.00020069032906943317
A4454,31,32,0.00021139231086146583,0.00016001606892478013
A679,39,46,0.0003949755587093708,0.0002104201270630999
A770,36,26,0.00020120322356578186,0.00019154394677034148
A1977,38,33,0.00026533000690825347,0.00019299696381710728
A281,39,52,0.0004432242889782089,0.00020487942240986784
A2537,50,51,0.0005193129757519507,0.00025085686168735833
A1774,28,27,0.00018831928269582974,0.0001642569671965488
A777,35,33,0.00024304926563084562,0.0001810740069723787
A1051,44,26,0.0002469840778164759,0.00023838562431111022
A4147,53,30,0.00033590082800147753,0.00025973247911708453
A566,39,47,0.0004021579705590093,0.0002072302523759738
A3794,44,25,0.0002501228786300926,0.00023878099464392542
A4628,43,47,0.00045251304967186,0.00022236196747537815
A4388,36,25,0.00020423154788133237,0.0001948011115418641
A2074,40,25,0.00020068269011855054,0.00019907762713331048
A4233,47,36,0.0003709945237074137,0.00026084743274397735
A1424,41,26,0.0002519094445495577,0.0002323322993980117
A2403,49,54,0.0005814316553268646,0.00024920307304166975
A36,40,59,0.0005319081304663815,0.00020918804970055218
A2714,42,45,0.00041946765388296364,0.00022214172558259607
A898,44,21,0.00019455252818463632,0.0002149112428829099
A629,39,35,0.00028021919252941706,0.0001992812242642884
A3949,40,33,0.0002850986417291672,0.00020111463268434452
A2040,36,40,0.0003011924157980796,0.00017657761076535095
A3172,37,55,0.00046995134894952994,0.0002082021708318131
A3086,40,59,0.0005065687021262252,0.00020057561480872087
A2476,39,21,0.00018042308523394214,0.00020434560288888276
A1830,32,33,0.00022837180098012844,0.0001598948309551918
A4780,42,47,0.00040944590104595164,0.00020432959976820377
A951,41,30,0.0002845448950881463,0.00022034248895241333
A1347,27,31,0.00016873241421330317,0.00014281768442301904
A1081,32,23,0.00014835794035418198,0.00016113182635372998
A3588,32,57,0.00038198969343339133,0.00016127639511584032
A3003,41,52,0.00045421165946942323,0.0001990731725948809
A168,36,36,0.0002743208841333606,0.0001692347985376236
A4452,51,58,0.000629970533377325,0.00025800603374692693
A3429,43,34,0.0003301687465949996,0.00021173406289704422
A274,53,36,0.0003914019223232522,0.00025662449170658935
A3574,42,52,0.00044758748089011673,0.00020178870655152898
A714,45,42,0.00036074453211995083,0.00019602231925719044
A2929,47,56,0.0005466078721566112,0.0002334593892717822
A1126,39,46,0.0003691575015479485,0.00018736525449513977
A4472,39,37,0.0003154898235185936,0.00020465585037502247
A4565,33,56,0.00038924347715150293,0.00017111895612788156
A3914,42,46,0.00042596458590905297,0.00021646179343691498
A1519,29,26,0.00016793018278759943,0.0001644772593710232
A949,39,44,0.0003775801057772876,0.0002007591500250546
A1902,47,22,0.00021693639700230198,0.00024894688502570983
A1207,35,48,0.00034316029285024347,0.00018081182687307634
A1091,34,44,0.0003308675685507818,0.00018256193500256585
A491,39,38,0.0003258863703745904,0.0002120116754440788
A2617,48,36,0.0003501446571473938,0.0002240301727992846
A3935,42,47,0.00042713308492267296,0.00020906865671028682
A1545,35,20,0.00015675982700736677,0.00017652251971157274
A3918,33,27,0.00020728778878152283,0.00018232138133911596
A1754,31,42,0.000295854276062886,0.00017038237758246078
A4530,29,48,0.00030725836648136064,0.00016244145631930386
A1196,47,56,0.0005202349499768181,0.00021731065170700834
A4176,42,21,0.00019810954028630162,0.0002195538479077515
A4637,43,47,0.00045386865648541417,0.00022384660471568216
A2023,39,36,0.0002978094604523315,0.0001932801675319316
A2963,41,30,0.00025030631540785456,0.00020811060748688844
A488,31,24,0.00017672614463434786,0.00016282311110734322
A37,39,48,0.0003901283733781322,0.00020401057971726992
A351,39,22,0.00018705804812939975,0.00019667921346053896
A3232,46,45,0.0004701467453668908,0.0002474084350756836
A1577,42,37,0.0003543097790613519,0.0002172486900635815
A3926,40,22,0.00018920406091700552,0.0002113058220064301
A1288,40,35,0.00031509722138061926,0.0002108310421812768
A4270,37,20,0.0001761832590867776,0.00020157907835190178
A3418,32,24,0.0001659771400603726,0.00016739341536168846
A4601,39,59,0.0004943437747606181,0.00019858109107360203
A1192,42,22,0.0001855521240271357,0.0002068838978399994
A3027,48,42,0.00044511373765512575,0.00023391899852247662
A3221,39,58,0.00048435711916919197,0.00020758750676536303
A3805,26,48,0.0002637005124174728,0.00013684881247518106
A2486,35,34,0.0002694061576265332,0.00018334358998909573
A2524,42,22,0.00016749839550180646,0.00021333145199278533
A4189,37,21,0.00017226667534687385,0.0002043096061089464
A3162,41,52,0.00046506158324817015,0.0002124756094653359
A3844,38,25,0.00020582154916602238,0.00019308492814597983
A2222,36,44,0.000337741204562667,0.00018251755674644508
A2855,29,22,0.0001452079185561046,0.00015661800851228823
A1571,36,56,0.0004194909778168478,0.00017624443249702557
A4240,51,21,0.00021040246468427914,0.00024158047783913323
A2281,42,24,0.00022372477819365187,0.00020996968351277135
A3472,46,54,0.0005140377359765626,0.00022187048163268118
A1140,52,40,0.00046363708495104737,0.0002652078497589326
A1556,46,30,0.0002988909647180999,0.00023194633117656793
A1674,38,57,0.00044796184270921304,0.00018548340382372713
A4071,46,33,0.000337627581017936,0.0002393372866065793
A3967,40,26,0.00021445355780417484,0.000196216660007756
A4402,39,39,0.00030797641310729724,0.00018679062988083035
A1198,39,27,0.00021725714443766506,0.00019641443341162837
A590,45,23,0.00021557697110258242,0.000222911605396522
A1019,30,22,0.00014300702828121305,0.00017034640982238245
A4511,46,20,0.00019003108780136707,0.0002290213854147679
A4055,26,32,0.00018353614225699258,0.00013770780190462085
A4510,44,44,0.0004118525649840148,0.00022229437441606033
A4187,53,23,0.00025997017121131606,0.00026200512370550764
A1631,40,50,0.0004224095272784103,0.00019959079088686512
A417,41,51,0.0004784375827437596,0.0002282362537186653
A3902,38,30,0.0002590125590677305,0.0001898612782537391
A1483,37,55,0.00044583715891326247,0.00019000549534912043
A2960,35,58,0.0004248854174580014,0.00018434152263722048
A2272,39,45,0.000390910960464175,0.00021187784648396142
A4493,39,28,0.0002481264723336224,0.0002074608397240443
A3467,43,41,0.0003743644007137949,0.00022254681852704566
A327,35,20,0.00015281485256533336,0.00018741494096208557
A2765,38,35,0.00029950631513643523,0.00020999279889495967
A1971,33,23,0.00016222521975322796,0.0001768258276437058
A1805,34,22,0.00014733319124926345,0.000179492075001375
A4527,38,34,0.0002766641081089969,0.00018723899849155137
A1936,39,21,0.0001766958692029419,0.0002255746836167517
A1801,51,43,0.0004801919585942474,0.0002500261355547618
A3139,48,44,0.000451189261188238,0.00024514853095887836
A4437,43,26,0.00023958882805513222,0.00022151122668738433
A4679,40,38,0.0003125417635710308,0.00019067241841510968
A3983,45,28,0.00027170310753944505,0.00023478648969754126
A783,35,56,0.0004164099727500424,0.00018121726853359023
A3329,43,30,0.0003018130372259228,0.0002246274565052946
A1982,47,41,0.00041333816330755294,0.0002502034275944311
A1356,35,47,0.0003979501754121416,0.00020009590616748316
A879,34,44,0.0003241399407916191,0.00017859724636471567
A3565,46,35,0.00032768224577215245,0.000208892082940762
A3654,43,47,0.00044548051575372374,0.00022866528598959512
A671,45,47,0.0004389468331111451,0.00020682893345331821
A39,37,32,0.0002601993188953371,0.0001858568613311594
A3114,43,43,0.0003775155691889241,0.00020521695527073478
A4434,42,36,0.00031881933778941403,0.00020803274110275108
A1680,39,51,0.0006084545090227156,0.00019492593383573184
A3577,38,47,0.0003908178131895677,0.0002021365564925923
A2638,41,30,0.0002697941868219243,0.0002098398755827634
A4088,44,44,0.00043330035399387253,0.0002359110719631561
A3622,34,58,0.0004334270273019473,0.00017758568737733134
A3055,38,29,0.00023522389372505073,0.0001944102326751839
A633,38,39,0.0003187761481669892,0.00019503165662180817
A1379,46,48,0.0004775762733303613,0.0002337449598509448
